Age,Education_Level,Years_of_Experience,Programming_Languages_Proficiency,Web_Development_Proficiency,Mobile_Development_Proficiency,Data_Science_Proficiency,DevOps_Proficiency,Cybersecurity_Proficiency,AI_ML_Proficiency,Game_Development_Proficiency,Database_Proficiency,API_Proficiency,Full_Stack_Proficiency,Problem_Solving_Skills,Communication_Skills,Time_Management_Skills,Collaboration_Skills,UI_UX_Proficiency,Graphic_Design_Proficiency,Prototyping_Wireframing_Skills,Web_Security_Knowledge,Performance_Optimization_Skills,SEO_Knowledge,Testing_Debugging_Skills,Staying_Updated_Skills,Flexibility,Preferred_work_environment,Career_goal,Preferred_technology_stack,Predicted_career_path
25,High School,6,5,10,8,3,4,3,1,5,9,5,10,2,6,5,10,1,3,8,7,6,8,9,6,2,Freelance,Project Management,Java (Android),Mobile Development
22,Bachelor's Degree,8,7,5,2,2,5,9,4,5,2,2,1,4,6,4,1,3,10,6,2,2,1,6,4,5,Remote,Technical Leadership,Metasploit,Cybersecurity
27,Ph.D.,5,5,5,5,7,5,2,8,3,9,7,4,3,5,9,9,1,4,6,4,3,10,8,1,1,Startup,Entrepreneur,PyTorch,Data Science
34,Associate Degree,6,10,3,2,2,9,9,4,5,3,1,4,6,7,3,8,6,9,1,2,5,4,10,3,8,Corporate,Technical Leadership,Network Security,Network Administration
35,Associate Degree,9,8,1,3,2,3,10,1,4,1,1,5,3,10,2,5,5,3,6,5,2,2,4,2,8,Corporate,Specialized Technical Expert,Windows Server,IT Support
25,Associate Degree,3,5,2,4,4,5,1,5,8,3,1,2,5,4,10,6,8,8,1,9,1,4,8,5,6,Freelance,Project Management,Godot Engine,Game Development
33,High School,4,8,1,4,4,2,9,1,1,2,3,4,10,7,2,4,8,9,2,9,5,2,7,1,8,Remote,Specialized Technical Expert,Troubleshooting,IT Support
30,Bachelor's Degree,9,9,3,4,2,4,10,2,3,3,3,3,8,6,5,7,10,9,7,8,9,5,3,5,5,Remote,Specialized Technical Expert,Windows Server,IT Support
23,Associate Degree,4,7,4,1,3,7,7,1,5,3,4,2,10,7,4,10,9,1,3,3,5,2,6,5,7,Remote,Specialized Technical Expert,Network Security,Network Administration
32,High School,9,10,8,10,5,2,4,1,4,5,8,9,2,6,7,5,8,5,7,5,9,2,7,5,9,Freelance,Technical Leadership,Django,Web Development
22,Associate Degree,6,7,4,4,3,7,10,2,4,5,4,1,6,2,10,7,6,3,5,7,1,8,8,9,9,Startup,Entrepreneur,CCNP,Network Administration
25,High School,6,7,8,10,2,5,3,5,3,9,6,8,7,6,5,7,2,2,2,3,6,8,2,3,7,Remote,Specialized Technical Expert,MEAN,Web Development
35,Associate Degree,2,7,4,5,4,10,7,4,3,4,3,3,6,5,2,2,10,3,5,2,9,7,7,7,4,Remote,Specialized Technical Expert,CCNP,Network Administration
32,Ph.D.,3,8,8,7,2,1,2,2,4,9,7,8,7,1,6,10,6,9,5,9,9,2,7,6,8,Freelance,Entrepreneur,Flutter,Web Development
34,Master's Degree,2,6,2,4,4,8,7,2,2,1,2,5,8,10,5,7,2,1,5,4,8,6,5,6,1,Startup,Technical Leadership,Network Security,Network Administration
27,Bachelor's Degree,7,6,10,10,4,3,2,1,1,7,9,10,1,5,5,4,9,3,2,2,8,10,7,9,9,Startup,Project Management,JAMstack,Web Development
32,Associate Degree,10,5,4,2,2,5,5,5,7,2,5,1,6,3,6,1,4,10,2,2,8,5,3,6,5,Startup,Project Management,CryEngine,Game Development
30,Ph.D.,8,5,4,3,5,2,2,1,10,3,5,4,3,10,10,2,3,3,4,3,6,7,9,9,4,Freelance,Technical Leadership,Unity,Game Development
34,Master's Degree,7,5,5,5,4,4,4,1,8,4,5,2,3,7,2,4,1,10,5,9,5,1,3,7,10,Remote,Specialized Technical Expert,Lumberyard,Game Development
32,Bachelor's Degree,5,5,2,1,1,8,2,4,1,5,6,2,5,1,1,8,9,2,3,4,8,9,9,2,3,Remote,Entrepreneur,Azure,DevOps
24,Master's Degree,9,8,1,1,3,10,8,2,3,5,4,3,5,9,6,5,7,10,8,1,8,8,3,9,9,Remote,Project Management,Network Security,Network Administration
22,Associate Degree,2,7,1,5,3,5,10,2,3,2,3,1,8,7,1,7,6,7,6,3,7,2,10,2,2,Freelance,Project Management,Windows Server,IT Support
27,Master's Degree,10,8,9,9,1,4,3,1,5,8,8,10,8,7,6,1,9,9,6,4,6,3,5,9,7,Startup,Entrepreneur,React Native,Web Development
33,Ph.D.,4,7,1,5,8,4,2,10,3,4,4,1,4,3,10,8,1,10,7,5,10,2,3,1,7,Startup,Entrepreneur,PyTorch,AI/ML
29,Bachelor's Degree,5,10,4,3,4,5,3,5,4,4,2,2,10,2,10,7,5,2,3,5,3,10,7,4,8,Startup,Specialized Technical Expert,MS Word,Technical Writing
22,Master's Degree,8,6,1,1,4,7,8,4,1,5,2,3,5,2,3,1,8,1,7,4,1,7,8,6,4,Corporate,Project Management,CCNA,Network Administration
23,Ph.D.,10,8,9,9,2,3,1,1,2,8,8,10,5,5,6,10,1,2,1,9,2,5,1,7,3,Startup,Project Management,LAMP,Web Development
27,Ph.D.,6,8,5,3,3,2,5,1,4,5,4,1,9,3,9,3,10,8,4,6,4,5,7,8,10,Remote,Project Management,MadCap Flare,Technical Writing
23,Master's Degree,9,8,5,3,2,2,5,5,2,5,2,4,7,6,10,1,8,8,10,7,5,1,10,3,5,Remote,Technical Leadership,Markdown,Technical Writing
31,Ph.D.,8,6,3,3,1,7,4,4,3,6,7,1,3,8,7,2,2,6,8,3,2,6,1,9,10,Startup,Entrepreneur,AWS,DevOps
22,High School,4,6,5,5,4,8,10,4,1,3,5,4,9,10,8,7,10,4,1,5,1,1,1,3,10,Corporate,Project Management,CCNA,Network Administration
30,Associate Degree,9,9,1,1,7,1,5,9,5,9,9,5,1,5,3,1,8,6,3,3,6,8,4,7,9,Corporate,Technical Leadership,R,Data Science
22,Associate Degree,8,9,1,3,4,2,10,2,2,4,1,2,6,4,8,3,2,10,4,2,10,7,4,9,6,Startup,Technical Leadership,Windows Server,IT Support
34,Ph.D.,5,5,1,1,7,2,2,9,1,2,4,2,8,10,10,6,3,4,7,2,8,2,1,8,2,Remote,Entrepreneur,PyTorch,AI/ML
25,High School,2,7,4,5,4,2,8,4,1,5,3,5,4,1,4,4,4,8,10,4,6,3,10,5,3,Corporate,Specialized Technical Expert,Metasploit,Cybersecurity
22,Ph.D.,2,6,5,5,1,3,5,5,7,1,1,2,2,7,9,7,9,4,4,2,2,8,10,4,4,Corporate,Technical Leadership,Lumberyard,Game Development
28,Ph.D.,9,10,8,9,5,5,1,1,2,6,8,10,7,5,7,5,8,6,5,8,2,5,2,4,4,Freelance,Project Management,JAMstack,Web Development
27,Ph.D.,4,10,2,5,4,1,3,1,4,4,3,2,9,8,10,6,6,3,7,8,8,1,1,7,6,Startup,Project Management,Adobe FrameMaker,Technical Writing
24,Ph.D.,7,7,2,1,2,10,3,4,1,9,8,4,9,1,9,7,10,5,3,1,3,6,6,8,9,Freelance,Technical Leadership,Kubernetes,DevOps
26,Associate Degree,9,7,4,4,5,3,8,3,1,4,4,3,5,8,9,2,1,2,3,5,6,5,4,6,9,Startup,Project Management,Linux,IT Support
23,Master's Degree,8,8,3,1,3,5,1,3,1,4,3,5,6,10,9,9,9,2,9,1,10,6,3,7,9,Freelance,Entrepreneur,Markdown,Technical Writing
33,Master's Degree,4,10,4,4,5,10,3,1,3,8,6,3,3,2,2,2,9,7,8,5,3,5,7,10,8,Startup,Project Management,Azure,DevOps
33,Associate Degree,8,6,5,1,1,1,8,1,2,5,5,2,5,2,2,8,10,6,7,9,5,8,3,4,6,Remote,Project Management,Networking Basics,IT Support
30,High School,3,8,5,5,2,1,10,4,3,1,5,2,2,9,5,9,9,1,8,2,10,9,10,5,8,Corporate,Entrepreneur,Kali Linux,Cybersecurity
35,Bachelor's Degree,3,7,7,9,5,3,4,3,3,8,8,8,10,8,4,7,6,8,7,8,8,2,10,4,10,Startup,Entrepreneur,MERN,Web Development
30,Ph.D.,10,10,1,4,1,8,9,5,4,5,3,5,2,1,9,5,6,3,3,6,3,8,2,5,1,Freelance,Entrepreneur,Cisco,Network Administration
33,High School,2,6,1,2,10,4,2,8,3,9,7,3,9,8,4,9,10,8,4,1,6,2,1,2,8,Corporate,Entrepreneur,"Python (NumPy, Pandas, SciPy)",Data Science
24,Associate Degree,8,8,4,1,10,2,4,7,1,9,6,2,9,10,5,4,6,7,4,9,9,3,7,6,6,Startup,Entrepreneur,TensorFlow,Data Science
31,Master's Degree,8,6,5,2,3,5,8,4,5,2,1,1,4,9,9,8,7,5,4,5,7,5,7,10,4,Startup,Specialized Technical Expert,Windows Server,IT Support
32,Ph.D.,8,5,3,5,4,7,4,3,5,8,8,3,2,1,9,9,10,9,4,1,4,7,9,2,4,Corporate,Technical Leadership,Docker,DevOps
32,Ph.D.,7,7,1,4,2,5,4,3,3,3,1,2,10,10,2,4,10,8,6,4,8,4,9,2,4,Remote,Project Management,XML,Technical Writing
25,Associate Degree,4,7,2,4,2,5,7,5,3,1,5,5,5,4,3,2,4,1,6,3,7,2,7,10,5,Corporate,Project Management,Snort,Cybersecurity
24,Associate Degree,6,6,2,4,8,2,3,9,4,3,4,1,10,3,3,8,6,10,6,4,2,10,2,10,4,Remote,Technical Leadership,Scikit-learn,AI/ML
27,High School,8,10,1,5,7,1,4,8,4,7,8,3,6,3,5,4,2,3,2,6,5,9,2,5,4,Startup,Technical Leadership,SQL,Data Science
26,Ph.D.,7,6,2,4,5,7,7,2,4,5,4,3,6,7,5,1,8,8,8,8,7,5,3,2,8,Remote,Specialized Technical Expert,CCNP,Network Administration
24,Ph.D.,8,8,1,5,3,1,1,4,8,3,4,5,10,4,1,10,2,4,2,8,7,7,3,3,7,Freelance,Specialized Technical Expert,CryEngine,Game Development
29,Master's Degree,8,5,5,5,1,10,2,4,4,8,9,5,10,8,6,5,8,7,3,7,8,6,9,10,5,Startup,Entrepreneur,Kubernetes,DevOps
34,Associate Degree,8,5,4,3,2,4,10,2,3,5,4,2,2,4,10,10,10,8,4,6,4,6,7,4,7,Remote,Entrepreneur,Snort,Cybersecurity
30,Bachelor's Degree,10,8,1,4,5,3,2,2,7,5,3,5,9,6,2,6,4,1,4,7,6,4,1,10,5,Startup,Technical Leadership,Unreal Engine,Game Development
30,High School,8,5,4,4,2,8,5,4,2,6,6,3,4,1,5,7,1,2,7,10,1,1,3,1,5,Startup,Entrepreneur,Jenkins,DevOps
31,Ph.D.,8,7,1,1,3,4,7,5,4,4,4,1,5,9,4,5,8,7,6,6,4,9,10,9,8,Corporate,Technical Leadership,Networking Basics,IT Support
29,High School,8,9,3,2,4,1,10,3,3,1,3,1,4,2,2,7,2,1,9,10,3,2,6,7,6,Corporate,Specialized Technical Expert,Wireshark,Cybersecurity
24,High School,10,5,1,3,9,4,5,10,5,3,2,2,4,5,8,4,10,8,6,2,1,8,2,5,2,Freelance,Entrepreneur,Keras,AI/ML
23,Master's Degree,2,8,1,5,3,2,1,5,7,3,3,5,9,8,9,3,6,7,5,5,3,5,8,8,4,Corporate,Project Management,Godot Engine,Game Development
23,Associate Degree,2,8,1,3,5,9,3,5,1,8,6,3,8,9,3,2,10,7,7,10,1,9,2,6,8,Corporate,Entrepreneur,Jenkins,DevOps
31,Master's Degree,8,7,2,1,5,2,3,3,1,4,5,4,9,10,7,1,6,2,7,2,7,6,5,3,5,Startup,Specialized Technical Expert,MS Word,Technical Writing
28,Ph.D.,2,6,1,1,9,1,4,8,5,4,1,4,6,4,3,7,2,10,4,6,6,4,10,3,9,Remote,Entrepreneur,Scikit-learn,AI/ML
25,Ph.D.,8,9,2,5,8,1,4,10,4,9,8,3,6,7,3,5,4,1,2,10,2,10,3,3,7,Remote,Technical Leadership,"Python (NumPy, Pandas, SciPy)",Data Science
25,High School,7,7,4,5,3,1,10,1,3,2,3,5,6,6,6,4,10,1,2,9,4,8,8,2,2,Freelance,Technical Leadership,Metasploit,Cybersecurity
35,Associate Degree,4,8,4,2,4,7,5,2,3,7,8,1,1,8,8,10,1,1,9,1,2,8,5,2,8,Corporate,Project Management,Docker,DevOps
27,Master's Degree,5,9,5,1,1,7,9,5,4,3,1,3,7,1,3,9,10,5,4,6,2,7,2,4,1,Startup,Technical Leadership,Juniper,Network Administration
32,Ph.D.,10,6,2,5,3,9,3,2,4,8,8,3,1,7,2,7,6,8,6,9,9,2,10,6,3,Corporate,Technical Leadership,Kubernetes,DevOps
24,Ph.D.,9,10,5,5,10,4,5,9,3,4,3,1,7,8,3,3,4,8,4,8,7,10,7,3,5,Startup,Entrepreneur,PyTorch,AI/ML
25,Master's Degree,2,8,4,1,5,4,5,1,9,3,2,2,1,3,4,5,10,9,5,8,2,1,5,5,5,Corporate,Project Management,Unreal Engine,Game Development
34,Associate Degree,5,7,4,1,4,7,8,4,4,2,3,2,8,1,6,4,1,6,10,7,3,2,4,3,7,Remote,Technical Leadership,Juniper,Network Administration
25,Ph.D.,8,7,9,9,3,4,3,4,4,8,9,9,7,1,9,7,1,3,2,8,5,10,3,9,5,Freelance,Entrepreneur,Java (Android),Mobile Development
30,Bachelor's Degree,7,5,1,1,4,4,4,1,7,5,4,1,6,7,10,1,5,8,8,4,10,4,7,5,4,Startup,Project Management,Godot Engine,Game Development
25,High School,4,10,10,10,2,2,1,3,2,6,7,7,4,2,1,3,2,2,10,5,5,1,2,7,1,Startup,Technical Leadership,React Native,Mobile Development
28,Master's Degree,3,9,3,1,3,1,1,3,7,5,4,3,8,5,3,9,7,4,9,8,6,5,2,8,5,Corporate,Entrepreneur,Lumberyard,Game Development
31,Master's Degree,10,6,2,1,4,1,9,3,3,1,5,5,8,3,10,9,9,2,10,7,6,4,5,10,4,Corporate,Entrepreneur,Wireshark,Cybersecurity
26,Associate Degree,10,8,10,8,5,5,1,5,4,9,8,9,8,6,8,1,8,10,9,3,8,10,9,7,3,Startup,Entrepreneur,Django,Web Development
30,Master's Degree,6,10,5,2,9,2,2,10,2,6,9,4,6,1,3,5,6,2,2,10,9,10,2,1,8,Remote,Technical Leadership,PyTorch,Data Science
32,Associate Degree,8,9,5,5,8,2,1,10,5,3,5,4,10,8,4,4,8,2,8,10,8,2,3,9,8,Corporate,Specialized Technical Expert,Scikit-learn,AI/ML
22,Associate Degree,6,6,8,10,2,2,3,4,1,9,5,8,4,4,2,10,9,8,5,5,8,2,6,7,8,Corporate,Specialized Technical Expert,Django,Web Development
28,High School,10,9,7,8,3,5,3,2,1,8,8,10,9,2,5,10,10,5,6,8,7,7,6,3,9,Remote,Specialized Technical Expert,JAMstack,Web Development
23,Bachelor's Degree,5,8,1,2,5,10,8,5,1,3,2,4,8,8,6,3,5,8,8,1,3,10,1,3,10,Remote,Technical Leadership,Juniper,Network Administration
28,Ph.D.,4,7,2,2,1,10,8,2,5,5,4,5,5,7,9,9,5,9,2,9,3,9,2,8,10,Startup,Technical Leadership,Network Security,Network Administration
30,Bachelor's Degree,7,5,1,5,2,4,10,2,3,4,2,1,3,3,9,8,8,9,4,5,3,10,8,9,10,Remote,Project Management,Linux,IT Support
30,Master's Degree,9,8,10,7,1,4,1,4,3,6,7,9,5,10,6,10,5,5,7,7,7,6,9,3,8,Startup,Entrepreneur,React Native,Web Development
33,Ph.D.,10,6,5,5,2,5,4,1,8,2,4,5,2,1,1,7,2,2,3,3,6,9,3,7,10,Remote,Technical Leadership,Unreal Engine,Game Development
27,Master's Degree,2,8,2,2,4,8,5,2,1,8,8,2,3,7,5,1,8,7,10,2,10,9,8,10,6,Startup,Project Management,AWS,DevOps
35,High School,6,7,1,1,2,3,5,4,8,4,5,4,1,1,1,10,1,3,2,3,10,3,7,4,8,Startup,Specialized Technical Expert,CryEngine,Game Development
23,Bachelor's Degree,4,7,5,1,3,1,10,5,3,1,2,3,1,4,5,10,8,5,2,9,9,9,9,3,9,Freelance,Specialized Technical Expert,Wireshark,Cybersecurity
27,Master's Degree,5,6,1,4,3,2,9,5,1,3,4,1,6,1,3,4,1,8,5,8,5,3,2,10,1,Startup,Technical Leadership,Troubleshooting,IT Support
32,Associate Degree,6,10,2,1,8,1,4,10,4,6,6,5,1,1,4,5,8,10,9,8,8,7,1,9,2,Corporate,Technical Leadership,PyTorch,Data Science
35,Master's Degree,10,6,2,4,5,1,4,2,2,2,5,4,1,2,9,6,1,2,9,7,8,5,10,8,1,Remote,Project Management,MS Word,Technical Writing
26,Ph.D.,5,7,4,1,5,1,1,5,9,4,3,4,8,2,4,6,8,3,3,4,5,4,7,1,3,Freelance,Project Management,Lumberyard,Game Development
35,Bachelor's Degree,10,6,5,2,1,3,9,3,5,3,4,1,9,10,2,7,8,2,5,3,6,3,10,3,4,Startup,Project Management,Security Onion,Cybersecurity
25,High School,8,10,9,10,3,1,4,3,3,6,8,10,3,5,5,4,5,10,2,5,10,6,2,8,6,Corporate,Technical Leadership,Swift,Mobile Development
28,High School,2,7,2,2,1,3,3,4,8,5,5,5,1,7,10,8,7,2,8,3,8,1,2,2,10,Corporate,Specialized Technical Expert,Lumberyard,Game Development
34,Associate Degree,6,9,9,10,1,5,5,5,1,9,7,9,3,4,2,5,3,7,4,8,3,2,5,1,10,Remote,Specialized Technical Expert,React Native,Mobile Development
29,Bachelor's Degree,10,7,1,1,5,1,4,3,9,5,2,5,9,10,2,4,8,9,8,4,8,4,8,8,7,Corporate,Technical Leadership,Unity,Game Development
31,Ph.D.,5,9,4,2,8,2,3,7,1,2,4,3,6,4,9,3,4,2,2,7,8,10,1,6,10,Remote,Project Management,Keras,AI/ML
31,Master's Degree,4,6,5,2,1,2,1,5,10,4,1,3,9,8,6,9,4,9,3,4,6,5,10,10,4,Corporate,Technical Leadership,Lumberyard,Game Development
24,Bachelor's Degree,5,6,4,4,4,1,9,1,4,3,5,4,4,2,2,2,9,2,8,7,1,6,2,4,6,Remote,Specialized Technical Expert,Security Onion,Cybersecurity
28,Bachelor's Degree,4,5,2,5,5,3,8,4,2,3,2,3,9,9,8,9,10,2,4,1,2,4,3,8,4,Remote,Project Management,Snort,Cybersecurity
35,Associate Degree,2,7,1,5,4,4,3,1,8,5,5,4,3,5,4,8,8,1,3,7,5,4,10,9,9,Freelance,Project Management,Lumberyard,Game Development
31,Ph.D.,3,8,3,3,3,2,7,3,4,1,3,4,10,3,2,9,6,7,4,4,4,10,2,5,6,Remote,Project Management,Linux,IT Support
24,Ph.D.,4,5,5,3,5,1,3,5,9,4,1,5,1,6,10,7,5,4,4,9,4,4,5,5,3,Corporate,Specialized Technical Expert,Unreal Engine,Game Development
24,Ph.D.,3,6,3,1,2,5,10,4,1,4,3,3,5,8,5,6,8,2,1,5,1,10,4,10,6,Remote,Entrepreneur,Troubleshooting,IT Support
27,Ph.D.,3,9,1,3,9,4,2,9,1,4,3,5,8,7,10,6,9,5,10,3,8,8,2,8,4,Remote,Project Management,Keras,AI/ML
26,Ph.D.,4,10,4,3,5,9,4,3,2,5,8,4,4,4,6,4,6,4,9,5,10,10,9,5,2,Freelance,Specialized Technical Expert,Kubernetes,DevOps
33,Associate Degree,2,5,1,1,2,8,10,4,1,5,4,5,4,2,4,10,5,1,8,2,2,4,4,1,8,Remote,Project Management,Juniper,Network Administration
34,Associate Degree,6,10,3,1,3,2,8,2,5,1,3,4,8,6,6,3,4,9,7,2,1,4,9,2,3,Corporate,Entrepreneur,Kali Linux,Cybersecurity
22,Bachelor's Degree,8,10,1,3,2,5,7,3,1,1,4,4,1,1,9,2,3,10,2,8,2,4,6,6,6,Corporate,Project Management,Wireshark,Cybersecurity
30,Master's Degree,4,10,1,4,2,1,9,1,1,3,2,3,10,3,10,6,4,6,6,10,10,2,4,7,7,Remote,Project Management,Troubleshooting,IT Support
23,Master's Degree,9,10,2,2,7,3,2,7,4,4,1,4,1,6,9,3,3,8,3,8,8,8,3,2,1,Corporate,Technical Leadership,TensorFlow,AI/ML
30,Master's Degree,7,6,3,3,7,2,3,10,2,5,1,1,8,9,7,3,6,4,6,1,1,8,8,6,5,Startup,Entrepreneur,Scikit-learn,AI/ML
28,Ph.D.,6,8,8,8,3,3,5,1,1,9,7,8,3,3,10,3,4,4,1,2,10,5,5,3,8,Remote,Specialized Technical Expert,MEAN,Web Development
31,High School,4,6,4,1,5,5,9,5,5,1,5,2,8,1,4,4,7,7,7,2,9,7,8,8,3,Startup,Project Management,Windows Server,IT Support
24,Bachelor's Degree,7,10,9,7,1,4,2,4,3,9,7,10,1,1,3,7,9,7,4,3,9,7,7,6,10,Corporate,Technical Leadership,Django,Web Development
22,High School,3,10,10,10,2,2,3,3,2,6,7,8,6,6,7,10,4,10,3,10,9,7,7,9,6,Corporate,Project Management,React Native,Web Development
30,Master's Degree,9,5,1,3,3,1,1,5,7,5,1,2,5,5,1,6,9,5,3,10,5,5,3,4,1,Corporate,Project Management,Unreal Engine,Game Development
24,Ph.D.,8,7,4,2,8,2,4,8,1,7,9,5,9,6,2,2,6,2,4,2,6,8,2,3,5,Freelance,Technical Leadership,TensorFlow,Data Science
26,Ph.D.,9,5,7,8,4,1,4,4,3,9,6,9,5,2,10,10,5,10,6,2,8,10,3,1,1,Remote,Technical Leadership,Ruby on Rails,Web Development
33,Master's Degree,6,7,8,10,1,2,3,5,4,7,9,10,9,9,5,5,3,5,7,3,5,10,5,6,9,Freelance,Project Management,Flutter,Mobile Development
26,High School,3,5,5,2,7,3,4,10,3,5,7,1,10,8,7,10,10,8,3,7,2,2,10,8,7,Corporate,Entrepreneur,"Python (NumPy, Pandas, SciPy)",Data Science
22,Master's Degree,2,7,2,2,8,1,1,10,4,1,5,5,7,1,2,5,8,5,10,1,5,9,5,8,10,Corporate,Entrepreneur,PyTorch,AI/ML
25,Master's Degree,3,9,5,3,9,5,4,10,3,4,3,4,2,1,10,7,4,5,6,10,5,1,9,5,2,Remote,Project Management,PyTorch,AI/ML
31,Associate Degree,2,6,8,9,5,3,5,4,4,8,5,7,7,7,8,1,5,1,10,2,4,4,4,4,1,Freelance,Technical Leadership,Django,Web Development
26,Master's Degree,5,9,8,7,4,4,5,4,3,6,7,8,7,2,5,6,9,7,10,10,3,3,7,2,6,Freelance,Project Management,JAMstack,Web Development
28,Associate Degree,4,10,1,5,5,7,1,2,5,8,6,2,4,2,5,10,5,4,3,4,1,4,10,8,6,Freelance,Technical Leadership,Docker,DevOps
25,Bachelor's Degree,4,6,3,2,9,5,3,10,1,8,8,1,7,7,6,4,3,9,3,8,9,7,10,5,9,Remote,Specialized Technical Expert,R,Data Science
35,Associate Degree,8,8,1,2,1,2,3,2,8,1,4,2,4,2,2,1,8,5,7,10,9,7,6,1,6,Freelance,Entrepreneur,Godot Engine,Game Development
30,Associate Degree,2,10,2,5,4,10,2,1,1,5,8,3,6,2,6,6,8,2,8,4,2,6,4,10,8,Startup,Project Management,Google Cloud,DevOps
26,Bachelor's Degree,3,6,1,2,3,9,5,2,5,7,6,3,9,8,8,5,5,9,2,5,5,4,6,1,8,Freelance,Project Management,Azure,DevOps
30,High School,10,10,3,2,2,8,1,2,1,7,8,4,3,6,8,10,5,7,6,9,8,4,8,2,5,Freelance,Project Management,AWS,DevOps
24,Associate Degree,2,6,1,5,4,4,10,3,1,2,3,1,10,6,7,7,4,10,5,8,9,9,9,4,4,Remote,Specialized Technical Expert,Windows Server,IT Support
29,Bachelor's Degree,2,5,5,3,8,5,5,9,4,1,1,3,4,8,10,10,7,10,9,2,5,8,6,3,9,Startup,Project Management,Scikit-learn,AI/ML
33,Ph.D.,4,7,5,3,10,5,2,10,2,3,2,5,10,7,8,4,7,10,2,10,5,1,7,6,3,Startup,Entrepreneur,Python,AI/ML
33,Bachelor's Degree,10,7,4,2,1,10,2,1,5,7,8,1,6,2,5,5,7,4,8,4,1,10,4,8,3,Corporate,Entrepreneur,AWS,DevOps
33,Associate Degree,8,10,4,1,3,4,8,4,2,3,2,5,5,5,6,9,2,3,2,10,8,7,1,6,2,Remote,Project Management,Snort,Cybersecurity
23,Ph.D.,3,7,2,2,4,10,2,2,2,6,8,2,5,4,3,8,9,10,8,5,8,6,6,8,4,Remote,Project Management,Google Cloud,DevOps
30,Bachelor's Degree,5,8,1,3,2,7,8,4,5,4,4,2,5,8,2,7,10,9,8,1,3,3,7,5,6,Startup,Entrepreneur,Network Security,Network Administration
23,Master's Degree,3,9,3,3,1,4,10,3,1,1,4,3,4,6,4,7,9,6,10,8,5,6,4,9,5,Startup,Technical Leadership,Snort,Cybersecurity
30,Ph.D.,2,7,1,1,2,9,9,2,1,4,3,3,9,10,2,6,4,3,8,5,3,8,10,10,2,Remote,Specialized Technical Expert,Network Security,Network Administration
22,Master's Degree,3,10,1,5,2,3,1,5,9,4,4,4,8,5,10,9,3,6,10,8,3,8,2,3,2,Remote,Entrepreneur,Lumberyard,Game Development
29,Master's Degree,3,6,1,5,9,4,2,10,5,5,5,2,7,5,5,4,7,3,7,3,10,8,1,10,10,Corporate,Technical Leadership,SQL,Data Science
25,High School,9,9,4,3,5,2,7,2,2,2,2,2,4,2,10,7,7,2,4,1,1,6,3,1,8,Remote,Project Management,Windows Server,IT Support
35,Master's Degree,4,5,1,1,4,2,8,5,3,5,2,3,6,1,3,9,10,9,10,4,5,4,9,10,7,Startup,Entrepreneur,Networking Basics,IT Support
35,Ph.D.,9,6,5,3,5,1,10,4,5,1,3,2,9,8,4,5,8,10,7,3,5,2,3,2,2,Startup,Specialized Technical Expert,Troubleshooting,IT Support
28,Ph.D.,10,6,8,9,4,5,2,5,2,7,6,10,7,3,7,3,4,1,10,7,7,4,2,6,9,Freelance,Technical Leadership,Ruby on Rails,Web Development
30,Ph.D.,7,5,2,3,5,4,9,4,3,4,2,2,10,2,3,3,10,5,1,2,5,8,5,5,6,Freelance,Entrepreneur,Wireshark,Cybersecurity
28,Ph.D.,8,7,4,1,2,1,7,1,5,5,2,3,7,10,7,5,4,7,10,8,10,6,4,3,4,Freelance,Project Management,Networking Basics,IT Support
27,Ph.D.,10,7,1,4,9,1,2,9,1,8,9,4,5,8,3,1,10,5,9,7,8,1,1,3,10,Freelance,Project Management,PyTorch,Data Science
28,Associate Degree,5,7,5,1,3,4,3,2,1,4,1,5,8,8,9,9,9,10,4,2,6,6,9,10,10,Corporate,Project Management,XML,Technical Writing
23,Master's Degree,5,5,4,5,5,1,8,4,4,3,1,5,7,2,5,7,7,3,4,1,8,9,9,8,10,Startup,Technical Leadership,Kali Linux,Cybersecurity
24,High School,9,9,4,5,10,3,2,9,2,6,6,4,6,4,4,6,10,6,4,2,10,10,5,1,2,Remote,Entrepreneur,R,Data Science
22,Associate Degree,7,6,3,5,2,10,5,3,2,9,6,5,8,9,10,4,2,2,3,7,7,10,8,7,4,Startup,Entrepreneur,Docker,DevOps
34,High School,6,10,3,2,2,1,8,5,4,2,3,4,5,3,6,9,2,6,3,10,4,9,5,9,10,Corporate,Specialized Technical Expert,Windows Server,IT Support
25,Master's Degree,3,10,5,3,7,2,4,10,3,8,5,3,10,4,3,3,10,9,7,2,2,4,4,3,1,Freelance,Project Management,TensorFlow,Data Science
29,Associate Degree,10,8,2,5,7,5,1,8,3,8,8,4,7,6,3,7,4,9,1,4,2,10,9,7,3,Remote,Project Management,R,Data Science
25,Bachelor's Degree,6,7,1,1,10,5,2,10,3,8,7,4,8,3,5,6,10,4,1,9,9,2,1,2,5,Startup,Entrepreneur,SQL,Data Science
25,Master's Degree,10,7,1,4,3,4,2,2,3,2,3,4,10,5,5,2,4,6,1,9,8,4,8,10,1,Corporate,Technical Leadership,MS Word,Technical Writing
27,High School,4,6,2,4,7,3,2,7,5,3,4,3,6,9,3,6,5,2,1,1,7,2,6,5,2,Remote,Project Management,Python,AI/ML
